,AAPL,AMZN,ATT,AUD,BOND,EUR,GE,GOLD,INTC,SILVER,SPY
2003-07-22,0.371429,1.7435,17.953173,0.651,958.7958061,1.1326,210.846161,350.75,24.42,4.79,99.169998
2003-07-23,0.37125,2.0055,18.104231,0.6598,960.3069624,1.1486,210.92308,359.65,24.809999,5.05,99.239998
2003-07-24,0.36625,2.0655,17.598186,0.6661,958.49975,1.1477,211.07692,361.65,23.969999,5.1,98.489998
2003-07-25,0.384643,2.08,17.779455,0.6635,957.917026,1.1507,218.692307,362.75,24.91,5.07,100.230003
2003-07-28,0.374821,2.104,18.089125,0.6633,953.6967352,1.1496,218.230774,365.15,24.76,5.17,99.860001
2003-07-29,0.37,2.0695,17.802114,0.6628,948.5915245,1.1442,214.615387,361.85,24.9,5.15,99.400002
2003-07-30,0.362143,2.033,17.847431,0.6529,950.9467379,1.1346,215.153839,356.35,24.49,5.07,99.160004
2003-07-31,0.376429,2.082,17.643505,0.6488,942.8736383,1.1232,218.769226,354.35,24.889999,5.145,99.389999
2003-08-01,0.370179,2.0015,17.673716,0.6512,942.26813,1.1277,218.92308,346.15,25.02,5.092,98.510002
2003-08-04,0.37875,1.9825,18.013596,0.6465,945.7111952,1.136,219.07692,349.45,25.129999,5.01,98.510002
2003-08-05,0.363929,1.9335,17.545317,0.6471,942.4152864,1.1388,213.846161,352.05,24.27,4.95,96.419998
2003-08-06,0.350536,1.947,17.711479,0.648,949.415553,1.1334,212.92308,351.75,24.139999,4.97,96.980003
2003-08-07,0.355893,1.9505,17.658609,0.6518,951.8612791,1.1374,216.0,352.85,23.99,5.038,98.0
2003-08-08,0.350714,1.9575,17.673716,0.6527,952.2242219,1.1309,216.0,356.75,23.58,4.98,98.279999
2003-08-11,0.351071,1.9465,17.764351,0.6584,948.9376073,1.1359,217.538467,361.85,23.9,4.99,98.650002
2003-08-12,0.351786,1.9925,17.824774,0.6564,949.5789157,1.1284,217.92308,358.45,24.370001,4.87,99.550003
2003-08-13,0.360357,2.0105,17.44713,0.6583,940.9936871,1.1322,215.538467,362.7,24.709999,5.01,99.040001
2003-08-14,0.356607,2.015,17.432024,0.6564,940.5912368,1.1262,219.615387,365.95,25.139999,5.03,99.309998
2003-08-15,0.351964,2.005,17.545317,0.6602,942.1010157,1.1266,221.384613,363.75,25.049999,4.92,99.620003
2003-08-18,0.363214,2.151,17.771902,0.6584,944.2504451,1.1146,229.230774,358.35,26.190001,4.93,100.480003
2003-08-19,0.362857,2.1785,17.87009,0.6558,948.8329526,1.114,229.615387,362.05,26.469999,4.99,100.860001
2003-08-20,0.375179,2.188,17.930513,0.6606,946.8802802,1.1119,226.538467,366.25,26.360001,5.02,100.449997
2003-08-21,0.387143,2.285,17.953173,0.6541,943.5390477,1.0923,232.0,360.75,26.389999,4.95,100.769997
2003-08-22,0.372857,2.261,17.484894,0.6525,945.030416,1.0877,229.846161,362.95,27.389999,4.99,99.769997
2003-08-25,0.3725,2.2925,17.280968,0.6499,942.6413997,1.0874,229.615387,361.25,27.24,4.98,99.93
2003-08-26,0.375893,2.2965,17.44713,0.6442,944.410137,1.0857,229.846161,364.45,27.709999,4.995,100.110001
2003-08-27,0.383571,2.294,17.145016,0.6394,942.5014425,1.0888,228.846161,372.55,28.02,5.12,100.139999
2003-08-28,0.39625,2.297,17.220545,0.6403,946.8019157,1.0885,228.307693,369.65,28.299999,5.11,100.760002
2003-08-29,0.40375,2.316,16.963745,0.6475,946.3233592,1.0984,227.461533,375.55,28.59,5.1,101.440002
2003-09-02,0.408036,2.3665,16.986404,0.6366,940.3192691,1.0809,234.153839,371.95,28.74,4.98,102.800003
2003-09-03,0.409821,2.3095,17.333838,0.6406,940.5649197,1.0846,239.384613,373.85,28.219999,5.06,103.360001
2003-09-04,0.407679,2.3645,17.462236,0.6426,944.1989269,1.0946,240.92308,373.35,28.6,5.02,103.410004
2003-09-05,0.401786,2.326,17.371601,0.6479,951.5477231,1.1104,238.769226,377.35,28.709999,5.12,102.830002
2003-09-08,0.406071,2.364,17.46979,0.6487,950.4887482,1.1066,241.384613,375.25,29.18,5.08,103.68
2003-09-09,0.399464,2.334,17.311178,0.6594,951.3210637,1.1226,239.692307,382.65,28.790001,5.245,103.0
2003-09-10,0.396071,2.311,17.598186,0.6571,955.5312533,1.1211,238.692307,380.45,27.66,5.25,101.959999
2003-09-11,0.402857,2.2595,17.590633,0.6604,952.9765307,1.121,242.153839,380.15,28.030001,5.32,102.260002
2003-09-12,0.4125,2.284,17.696375,0.6636,955.3706587,1.1291,242.538467,375.25,28.34,5.18,102.449997
2003-09-15,0.396607,2.2755,17.416918,0.6653,956.6973241,1.1284,241.538467,374.05,27.99,5.19,102.089996
2003-09-16,0.399286,2.312,17.681269,0.6631,955.2856656,1.1177,245.615387,373.25,28.91,5.2,103.580002
2003-09-17,0.395,2.308,17.741692,0.6655,959.1395396,1.1285,244.0,376.75,28.879999,5.27,103.379997
2003-09-18,0.408571,2.3945,18.157101,0.6661,958.903363,1.1255,247.0,376.35,29.16,5.23,104.599998
2003-09-19,0.403214,2.379,18.021149,0.6727,959.3220442,1.1371,245.615387,381.85,29.17,5.24,103.669998
2003-09-22,0.394286,2.3735,17.673716,0.6778,956.7691769,1.1462,241.538467,387.1,28.52,5.25,102.550003
2003-09-23,0.400536,2.522,17.009064,0.6756,957.9349471,1.1444,242.769226,384.75,28.940001,5.2,102.940002
2003-09-24,0.380714,2.4805,16.548338,0.6775,960.9632702,1.1496,237.0,388.85,27.780001,5.3,101.110001
2003-09-25,0.364821,2.5025,16.646526,0.6789,962.0609588,1.1491,233.692307,385.35,27.450001,5.2,100.279999
2003-09-26,0.369464,2.428,16.480364,0.6738,964.9787481,1.1464,229.769226,380.85,27.27,5.11,99.949997
2003-09-29,0.380357,2.493,16.601208,0.6783,963.0978196,1.1598,233.615387,382.25,28.370001,5.06,100.93
2003-09-30,0.37,2.4215,16.805136,0.6801,968.4970659,1.1657,229.307693,385.35,27.52,5.12,99.949997
2003-10-01,0.37125,2.456,17.069487,0.6864,968.3770934,1.1718,235.615387,384.75,28.629999,5.095,102.080002
2003-10-02,0.367321,2.5045,16.993958,0.6847,965.5154563,1.1696,236.538467,382.85,28.620001,5.09,102.449997
2003-10-03,0.387321,2.6445,17.07704,0.6792,957.9432741,1.158,237.07692,369.55,29.610001,4.81,103.389999
2003-10-06,0.398036,2.7075,17.197886,0.6854,960.1298271,1.171,236.846161,372.95,29.559999,4.79,103.860001
2003-10-07,0.414643,2.7455,17.303625,0.6906,956.7341379,1.1761,235.769226,376.45,29.950001,4.85,104.260002
2003-10-08,0.411786,2.785,16.73716,0.6907,957.1940072,1.1812,232.307693,375.25,29.67,4.85,104.0
2003-10-09,0.41875,2.893,16.646526,0.6903,955.1234439,1.1748,231.769226,370.05,29.77,4.83,104.279999
2003-10-10,0.422857,2.903,16.57855,0.6917,956.9991262,1.1798,225.538467,373.05,30.43,4.9,104.57
2003-10-14,0.438393,2.9955,16.163141,0.6902,953.7397368,1.1724,225.307693,375.25,31.08,4.92,105.269997
2003-10-15,0.443214,2.9275,16.336859,0.6886,952.0557251,1.1635,221.92308,372.95,31.76,4.93,104.989998
2003-10-16,0.415179,2.9955,16.593657,0.6882,949.1496109,1.1587,223.230774,371.65,32.23,4.91,105.410004
2003-10-17,0.40625,2.9845,16.616314,0.6926,951.7199197,1.168,219.615387,371.65,31.66,4.93,104.260002
2003-10-20,0.414643,2.9795,16.918428,0.6914,952.5398763,1.1635,221.384613,373.35,32.16,4.99,105.040001
2003-10-21,0.413929,2.9675,16.616314,0.7001,952.7987827,1.1667,222.153839,380.75,32.119999,5.05,104.860001
2003-10-22,0.406429,2.7015,16.691843,0.7049,955.8528308,1.1804,218.07692,385.85,31.52,5.12,103.540001
2003-10-23,0.410536,2.716,16.873112,0.7,954.6300609,1.1791,218.384613,384.25,31.219999,5.15,103.349998
2003-10-24,0.403571,2.7255,17.326284,0.6993,958.7455084,1.1781,217.692307,388.55,31.08,5.15,103.580002
2003-10-27,0.403571,2.741,17.734138,0.7045,956.8366728,1.1744,217.07692,387.95,31.42,5.18,103.629997
2003-10-28,0.423571,2.8365,17.817221,0.7055,960.2312842,1.1669,219.384613,382.85,32.669998,5.08,105.040001
2003-10-29,0.423036,2.8345,17.89275,0.7035,957.1184593,1.1663,221.769226,386.5,32.799999,5.13,105.18
2003-10-30,0.412321,2.7915,17.734138,0.7047,954.5918256,1.1626,222.153839,383.55,32.889999,5.12,105.400002
2003-10-31,0.40875,2.7215,18.111782,0.7086,956.4886945,1.1593,223.153839,384.25,32.950001,5.05,105.300003
2003-11-03,0.413393,2.837,18.179758,0.6967,954.0380607,1.1457,221.538467,376.65,34.040001,4.92,105.989998
2003-11-04,0.409107,2.843,18.036255,0.7032,956.2436925,1.1494,220.461533,379.55,33.68,5.0315,105.760002
2003-11-05,0.41125,2.837,17.824774,0.7091,953.7686756,1.1439,218.692307,381.35,33.740002,4.97,105.839996
2003-11-06,0.412857,2.7495,17.477341,0.7068,951.0770833,1.1416,218.769226,379.95,34.119999,4.95,106.400002
2003-11-07,0.401786,2.7155,17.341391,0.7095,949.7564184,1.1525,216.307693,383.05,33.869999,5.058,105.610001
2003-11-10,0.391071,2.599,17.749245,0.7155,949.3717124,1.1481,216.692307,385.95,33.389999,5.08,105.18
2003-11-12,0.39875,2.7065,17.787008,0.7163,952.202784,1.1634,220.769226,394.05,34.099998,5.31,106.330002
2003-11-13,0.400357,2.74,17.598186,0.7214,958.1898124,1.1735,218.0,394.65,33.779999,5.2875,106.360001
2003-11-14,0.383214,2.6225,17.832327,0.7208,961.1106527,1.1779,214.461533,397.55,32.799999,5.4,105.459999
2003-11-17,0.377321,2.518,17.666162,0.7119,962.8868499,1.1749,213.92308,391.05,32.23,5.24,104.93
2003-11-18,0.364464,2.425,17.454683,0.7245,963.1599368,1.1973,218.769226,398.75,31.84,5.37,103.839996
2003-11-19,0.364643,2.4765,17.386707,0.7214,960.0275384,1.1878,226.692307,395.05,32.52,5.27,104.720001
2003-11-20,0.363929,2.4425,17.318731,0.7218,962.612579,1.1912,222.692307,394.45,31.83,5.26,103.779999
2003-11-21,0.362143,2.429,17.39426,0.7237,962.8354663,1.1914,219.692307,396.05,32.32,5.28,104.209999
2003-11-24,0.377679,2.5665,17.416918,0.7187,959.8545569,1.1771,221.153839,391.48,33.459999,5.24,105.589996
2003-11-25,0.369286,2.6235,17.719032,0.7194,961.6543379,1.1792,222.384613,391.25,33.07,5.29,105.989998
2003-11-26,0.37,2.648,17.666162,0.7238,959.2499035,1.1942,221.307693,396.65,33.349998,5.35,106.370003
2003-11-28,0.373393,2.6985,17.583082,0.7243,956.3457605,1.1996,220.538467,398.15,33.540001,5.35,106.449997
2003-12-01,0.387679,2.7325,17.522659,0.7281,953.7759503,1.1979,223.307693,402.25,34.040001,5.46,107.599998
2003-12-02,0.384643,2.6965,17.507553,0.7313,954.3916259,1.2081,226.769226,403.25,33.849998,5.49,107.330002
2003-12-03,0.375536,2.5755,17.484894,0.7373,953.398272,1.2111,227.07692,404.75,33.34,5.46,107.160004
2003-12-04,0.377679,2.59,18.141994,0.7355,955.4890424,1.2085,224.230774,402.75,33.540001,5.45,107.599998
2003-12-05,0.372321,2.578,18.42145,0.7368,962.4793527,1.2171,223.846161,406.35,32.099998,5.46,106.849998
2003-12-08,0.375893,2.554,18.255287,0.7405,959.7770763,1.2221,225.92308,406.75,31.639999,5.55,107.57
2003-12-09,0.365179,2.467,18.104231,0.7415,956.8256068,1.2254,227.384613,408.25,30.25,5.63,106.739998
2003-12-10,0.363929,2.46,18.587612,0.7399,958.5231239,1.2219,228.615387,405.45,30.42,5.56,106.730003
2003-12-11,0.37875,2.54,18.731117,0.7396,961.8609324,1.2225,233.846161,404.95,30.91,5.58,107.93
2003-12-12,0.373036,2.5495,18.549849,0.7418,961.9832847,1.2277,231.615387,408.85,30.860001,5.61,108.139999
2003-12-15,0.360179,2.5205,18.783989,0.7442,960.9232161,1.2322,233.307693,409.75,30.24,5.64,107.599998
2003-12-16,0.359286,2.475,18.716011,0.7436,962.8189284,1.2329,235.769226,407.25,30.26,5.61,108.160004
2003-12-17,0.355,2.379,18.935045,0.7393,964.4976576,1.2412,236.384613,412.55,30.17,5.69,108.5
2003-12-18,0.357857,2.4375,19.116314,0.741,966.1426016,1.2426,237.307693,410.75,30.9,5.71,109.720001
2003-12-19,0.351786,2.462,19.063444,0.736,966.3557073,1.2374,237.615387,409.35,30.57,5.7,108.900002
2003-12-22,0.354464,2.4945,19.222054,0.7337,965.3788801,1.2398,238.461533,410.05,30.42,5.69,109.660004
2003-12-23,0.35375,2.624,19.123867,0.7367,961.1577127,1.2395,239.230774,410.75,31.110001,5.725,109.730003
2003-12-24,0.364464,2.666,18.972811,0.7418,964.182961,1.2448,237.692307,412.05,31.08,5.76,109.620003
2003-12-26,0.371071,2.6735,19.040785,0.7419,966.0762063,1.2429,236.307693,412.25,31.360001,5.77,109.699997
2003-12-29,0.377679,2.6735,19.55438,0.7443,963.6529168,1.2491,237.153839,414.58,32.150002,5.92,111.160004
2003-12-30,0.38,2.6415,19.682779,0.7491,962.3361583,1.2551,236.307693,416.25,32.040001,5.97,111.18
2003-12-31,0.381607,2.631,19.690332,0.752,963.081527,1.2595,238.307693,415.45,32.049999,5.94,111.279999
2004-01-02,0.38,2.595,19.743202,0.7581,958.6563324,1.2585,239.384613,415.85,32.16,5.97,111.230003
2004-01-05,0.395893,2.6635,20.430513,0.7678,958.9531638,1.2676,242.92308,423.65,32.91,6.22,112.440002
2004-01-06,0.394464,2.6515,20.483383,0.7697,963.2969044,1.2728,241.307693,422.35,32.900002,6.3,112.550003
2004-01-07,0.403393,2.595,20.468279,0.768,964.2742894,1.2631,243.692307,420.55,33.990002,6.21,112.93
2004-01-08,0.417143,2.512,20.838369,0.7757,964.2793737,1.2767,248.07692,423.88,34.240002,6.2,113.379997
2004-01-09,0.410714,2.5795,19.788521,0.7768,970.8715449,1.2818,244.615387,426.38,33.970001,6.46,112.389999
2004-01-12,0.42375,2.6475,20.264351,0.7775,970.7926039,1.2749,246.846161,424.45,34.150002,6.59,113.220001
2004-01-13,0.430714,2.7455,19.977341,0.779,972.6402452,1.2774,243.153839,424.15,33.59,6.57,112.559998
2004-01-14,0.432143,2.79,20.151056,0.7739,973.9310411,1.2647,246.153839,419.95,33.389999,6.41,113.5
2004-01-15,0.408036,2.809,20.196375,0.7701,974.3995673,1.2579,246.153839,408.88,33.060001,6.21,113.779999
2004-01-16,0.405714,2.786,19.992447,0.7638,972.9919826,1.2394,256.538452,406.75,32.889999,6.31,114.230003
2004-01-20,0.405893,2.8305,20.39275,0.7674,971.709269,1.2582,256.615387,412.85,32.610001,6.32,114.199997
2004-01-21,0.40375,2.81,20.007553,0.7738,972.49319,1.2644,260.384613,410.55,32.200001,6.2,115.099998
2004-01-22,0.396071,2.859,19.879154,0.7783,974.9860911,1.2719,257.846161,409.35,31.629999,6.34,114.800003
2004-01-23,0.402857,2.8555,19.954683,0.7712,971.1649996,1.2582,255.461533,408.08,31.75,6.34,114.43
2004-01-26,0.410893,2.8515,20.158609,0.7689,968.4896565,1.2462,262.615387,404.05,32.43,6.265,115.870003
2004-01-27,0.411964,2.787,19.599697,0.7789,970.7580798,1.2646,263.0,410.35,31.629999,6.545,114.68
2004-01-28,0.402143,2.598,19.305136,0.7703,965.7035621,1.247,259.692322,410.35,31.379999,6.52,113.370003
2004-01-29,0.405,2.461,19.410875,0.7607,965.6998743,1.2411,261.769226,399.35,30.889999,6.25,113.480003
2004-01-30,0.402857,2.52,19.259819,0.7642,968.0920253,1.2478,258.692322,402.45,30.52,6.23,113.480003
2004-02-02,0.398571,2.4135,19.984894,0.7589,967.5491784,1.2425,258.692322,398.35,30.32,6.035,113.970001
2004-02-03,0.3975,2.247,19.697886,0.7657,969.5259632,1.2544,255.461533,399.65,31.4,6.11,113.779999
2004-02-04,0.389107,2.2695,19.305136,0.7618,968.7592889,1.2535,255.230774,400.75,30.02,6.145,112.849998
2004-02-05,0.400357,2.302,19.395769,0.7612,966.4599976,1.2549,257.846161,396.95,29.92,6.12,113.18
2004-02-06,0.405536,2.3175,19.652569,0.7708,970.0017761,1.2706,255.230774,403.35,30.879999,6.26,114.449997
2004-02-09,0.404821,2.293,19.373112,0.7772,971.4469003,1.2701,253.0,406.75,30.57,6.41,114.480003
2004-02-10,0.410357,2.2795,19.592146,0.779,969.7610114,1.2671,250.0,406.35,30.540001,6.37,114.849998
2004-02-11,0.425,2.357,19.60725,0.7883,973.4746629,1.2832,254.461533,411.15,30.99,6.565,116.07
2004-02-12,0.42375,2.353,19.365559,0.7895,972.0124752,1.2811,252.769226,411.85,30.74,6.6,115.650002
2004-02-13,0.410714,2.319,18.919941,0.7899,973.597156,1.2735,251.692307,410.15,30.139999,6.56,115.129997
2004-02-17,0.413571,2.2765,18.783989,0.7985,973.5672972,1.2842,254.230774,415.55,30.809999,6.76,116.169998
2004-02-18,0.415357,2.2435,18.466766,0.7897,973.438114,1.269,251.92308,410.95,30.6,6.635,115.660004
2004-02-19,0.40125,2.2325,18.270393,0.7915,973.5654715,1.2717,250.769226,409.98,29.889999,6.67,115.230003
2004-02-20,0.4,2.2585,18.036255,0.771,971.5084929,1.2537,251.538467,397.55,30.0,6.52,114.879997
2004-02-23,0.39625,2.1985,18.126888,0.7719,973.3815715,1.2556,257.076935,398.65,29.0,6.47,114.589996
2004-02-24,0.399286,2.116,18.225077,0.7801,974.1705412,1.2686,256.0,403.85,29.200001,6.6,114.389999
2004-02-25,0.407321,2.147,18.240181,0.7722,974.678079,1.2501,253.615387,396.05,29.620001,6.52,114.870003
2004-02-26,0.411429,2.1825,18.217524,0.7715,973.515092,1.244,251.307693,395.05,29.5,6.7,114.940002
2004-02-27,0.427143,2.1505,18.134441,0.7738,975.9489728,1.2493,250.153839,396.15,29.200001,6.69,115.019997
2004-03-01,0.428929,2.1485,18.31571,0.7727,975.7615764,1.2458,252.230774,399.55,29.690001,6.93,116.160004
2004-03-02,0.425179,2.1005,19.244713,0.7637,973.6317936,1.2216,249.92308,393.05,29.6,6.72,115.480003
2004-03-03,0.427143,2.1585,19.063444,0.7499,972.9240781,1.2206,252.692307,393.35,29.040001,6.76,115.690002
2004-03-04,0.449286,2.2195,19.025681,0.7513,974.117098,1.2203,253.07692,393.05,29.65,6.75,115.989998
2004-03-05,0.4775,2.2045,18.897282,0.7595,981.6302805,1.2366,252.07692,401.25,28.950001,6.96,116.379997
2004-03-08,0.464286,2.175,18.995468,0.7598,983.6808344,1.2407,244.846161,401.45,27.700001,6.98,114.959999
2004-03-09,0.483929,2.1355,18.987915,0.7585,985.1939037,1.2326,242.769226,402.75,27.98,7.11,114.5
2004-03-10,0.494286,2.0775,18.383686,0.7456,984.7327166,1.2225,239.230774,400.15,27.309999,7.15,112.580002
2004-03-11,0.484821,2.064,18.164654,0.7374,984.2798976,1.2355,234.0,402.93,27.08,7.1928,111.120003
2004-03-12,0.492143,2.122,18.398792,0.7336,983.4143726,1.2215,235.384613,395.25,27.690001,7.035,112.580002
2004-03-15,0.472321,2.054,18.26284,0.7365,982.9783386,1.2265,233.07692,399.48,27.1,7.12,111.199997
2004-03-16,0.461071,2.1065,18.330816,0.7427,986.132878,1.2273,234.615387,402.25,27.16,7.16,111.790001
2004-03-17,0.467679,2.14,18.527189,0.7416,986.1009307,1.2237,236.615387,407.35,27.790001,7.26,113.040001
2004-03-18,0.458393,2.1505,18.655588,0.7511,983.6182407,1.239,236.307693,411.35,27.200001,7.445,113.07
2004-03-19,0.461786,2.14,18.595165,0.7491,982.2830457,1.229,231.846161,412.35,26.49,7.53,111.059998
2004-03-22,0.461786,2.0425,18.202417,0.7533,984.5201522,1.2331,226.230774,417.25,26.23,7.61,109.650002
2004-03-23,0.451607,2.0115,18.111782,0.7527,984.8595378,1.2339,224.615387,419.75,26.16,7.68,109.459999
2004-03-24,0.455357,1.9815,17.907854,0.7447,984.9843869,1.2135,224.461533,415.55,26.530001,7.62,109.550003
2004-03-25,0.479821,2.0995,18.179758,0.739,983.9052943,1.2128,228.461533,416.25,27.790001,7.59,111.0
2004-03-26,0.482857,2.085,18.066465,0.7466,979.8501735,1.2132,231.538467,422.35,27.379999,7.69,111.029999
2004-03-29,0.498393,2.138,18.300604,0.7467,978.1950283,1.2158,234.461533,417.85,27.690001,7.61,112.589996
2004-03-30,0.498571,2.19,18.398792,0.7534,977.7519502,1.2171,236.07692,420.85,27.43,7.75,112.970001
2004-03-31,0.482857,2.164,18.534742,0.7668,980.0697607,1.2316,234.769226,426.45,27.200001,7.915,113.099998
2004-04-01,0.484107,2.237,18.678247,0.7669,977.8219483,1.2365,235.538467,425.9,27.379999,8.13,113.779999
2004-04-02,0.491071,2.3045,18.783989,0.7577,968.1927715,1.2136,238.92308,420.65,28.120001,8.135,114.639999
2004-04-05,0.505714,2.348,19.138973,0.7541,965.131704,1.2018,242.92308,415.65,28.549999,8.11,115.269997
2004-04-06,0.496964,2.322,18.919941,0.7632,967.252234,1.2118,242.461533,419.45,28.27,8.23,114.900002
2004-04-07,0.487679,2.2925,18.564955,0.7663,967.8239043,1.2175,241.538467,423.05,27.620001,8.22,114.629997
2004-04-08,0.491607,2.405,18.474319,0.7626,966.6909219,1.2088,241.615387,420.05,27.370001,8.08,114.370003
2004-04-12,0.500714,2.398,18.481873,0.7663,965.7393662,1.2078,243.230774,418.65,27.6,8.02,114.82
2004-04-13,0.480893,2.329,18.323263,0.7547,961.2401371,1.1946,238.461533,406.65,27.67,7.425,113.209999
2004-04-14,0.475714,2.3395,18.247734,0.7347,959.1125943,1.1962,234.461533,400.55,27.370001,7.05,113.389999
2004-04-15,0.523214,2.3495,18.398792,0.7412,958.1706833,1.1984,236.615387,399.35,26.66,7.115,112.959999
2004-04-16,0.521071,2.275,18.255287,0.7439,960.4298485,1.1993,240.230774,400.55,26.450001,7.135,113.830002
2004-04-19,0.50625,2.3555,18.436556,0.7466,959.60316,1.2023,239.230774,401.05,26.68,7.195,113.830002
2004-04-20,0.495179,2.26,18.398792,0.7327,957.7319799,1.1868,234.384613,394.85,26.07,6.805,111.919998
2004-04-21,0.495179,2.286,18.70846,0.7305,956.4041504,1.1843,236.153839,390.05,26.280001,6.175,112.669998
2004-04-22,0.496071,2.443,19.18429,0.7347,958.7855686,1.1904,237.307693,392.95,26.52,6.125,114.25
2004-04-23,0.494643,2.3145,19.199396,0.7338,954.9253829,1.1843,236.07692,395.05,27.530001,6.175,114.360001
2004-04-26,0.484464,2.3625,19.259819,0.735,955.4893734,1.1867,236.538467,396.35,27.15,6.17,114.199997
2004-04-27,0.481071,2.4,19.252266,0.7349,956.768345,1.1925,235.0,398.75,26.879999,6.245,114.300003
2004-04-28,0.472321,2.3485,19.040785,0.722,953.8387758,1.1842,230.92308,385.65,26.35,5.855,112.82
2004-04-29,0.478036,2.3095,19.161631,0.7212,950.466248,1.1962,231.153839,387.85,26.129999,5.865,111.830002
2004-04-30,0.460357,2.18,18.806646,0.7207,951.7453301,1.198,230.384613,386.75,25.73,6.04,110.959999
2004-05-03,0.465536,2.2205,19.055891,0.7211,951.5616583,1.1946,233.07692,387.15,26.040001,6.01,112.150002
2004-05-04,0.466786,2.1975,19.191843,0.7301,950.0472829,1.21,234.153839,392.65,26.280001,6.03,112.059998
2004-05-05,0.475893,2.213,19.222054,0.7325,947.8844683,1.2175,234.538467,393.25,26.200001,6.125,112.779999
2004-05-06,0.474643,2.157,19.108761,0.7217,945.4019736,1.2082,234.384613,387.75,25.98,5.815,111.809998
2004-05-07,0.47625,2.095,18.685801,0.7034,937.5419927,1.1884,230.769226,378.75,26.469999,5.59,109.959999
2004-05-10,0.469286,2.063,18.512085,0.6959,937.5984448,1.1849,231.0,378.75,26.549999,5.75,108.830002
2004-05-11,0.484643,2.135,18.496979,0.697,938.7466095,1.1872,232.692307,377.85,27.77,5.59,109.75
2004-05-12,0.4875,2.151,18.504532,0.6991,938.3678424,1.1903,233.846161,378.13,27.57,5.555,110.449997
